"","Filename","mean_rating"
"1","ftw1.jpg",4.11666666666667
"2","ftw2.jpg",3.93333333333333
"3","ftw3.jpg",4.28333333333333
"4","ftw4.jpg",4.06666666666667
"5","ftw5.jpg",3.88333333333333
"6","ftw6.jpg",4.28333333333333
"7","ftw7.jpg",3.91666666666667
"8","ftw8.jpg",4.5
"9","ftw9.jpg",3.53333333333333
"10","ftw10.jpg",3.55
"11","ftw11.jpg",4.36666666666667
"12","ftw12.jpg",4.08333333333333
"13","ftw13.jpg",4.2
"14","ftw14.jpg",4.4
"15","ftw15.jpg",3.93333333333333
"16","ftw16.jpg",3.65
"17","ftw17.jpg",3.95
"18","ftw18.jpg",4.38333333333333
"19","ftw19.jpg",3.93333333333333
"20","ftw20.jpg",3.35
"21","ftw21.jpg",4.25
"22","ftw22.jpg",3.66666666666667
"23","ftw23.jpg",4.16666666666667
"24","ftw24.jpg",4.31666666666667
"25","ftw25.jpg",3.96666666666667
"26","ftw26.jpg",3.3
"27","ftw27.jpg",4.5
"28","ftw28.jpg",4.3
"29","ftw29.jpg",2.61666666666667
"30","ftw30.jpg",3.36666666666667
"31","ftw31.jpg",2.68333333333333
"32","ftw32.jpg",1.98333333333333
"33","ftw33.jpg",3.43333333333333
"34","ftw34.jpg",4.43333333333333
"35","ftw35.jpg",2.58333333333333
"36","ftw36.jpg",2.86666666666667
"37","ftw37.jpg",2.51666666666667
"38","ftw38.jpg",4.11666666666667
"39","ftw39.jpg",2.51666666666667
"40","ftw40.jpg",3.38333333333333
"41","ftw41.jpg",2.18333333333333
"42","ftw42.jpg",3.33333333333333
"43","ftw43.jpg",2.28333333333333
"44","ftw44.jpg",2.63333333333333
"45","ftw45.jpg",2.6
"46","ftw46.jpg",2.48333333333333
"47","ftw47.jpg",2.93333333333333
"48","ftw48.jpg",2.75
"49","ftw49.jpg",4.06666666666667
"50","ftw50.jpg",4.45
"51","ftw51.jpg",2.48333333333333
"52","ftw52.jpg",2.51666666666667
"53","ftw53.jpg",2.11666666666667
"54","ftw54.jpg",2.45
"55","ftw55.jpg",3.58333333333333
"56","ftw56.jpg",2.38333333333333
"57","ftw57.jpg",3.65
"58","ftw58.jpg",2.28333333333333
"59","ftw59.jpg",2.15
"60","ftw60.jpg",2.78333333333333
"61","ftw61.jpg",3.98333333333333
"62","ftw62.jpg",2.16666666666667
"63","ftw63.jpg",2.36666666666667
"64","ftw64.jpg",3.16666666666667
"65","ftw65.jpg",1.33333333333333
"66","ftw66.jpg",2.76666666666667
"67","ftw67.jpg",2.71666666666667
"68","ftw68.jpg",3.6
"69","ftw69.jpg",3
"70","ftw70.jpg",3.1
"71","ftw71.jpg",2.88333333333333
"72","ftw72.jpg",2.41666666666667
"73","ftw73.jpg",2.4
"74","ftw74.jpg",2.31666666666667
"75","ftw75.jpg",2.23333333333333
"76","ftw76.jpg",1.95
"77","ftw77.jpg",3.2
"78","ftw78.jpg",2.26666666666667
"79","ftw79.jpg",2.75
"80","ftw80.jpg",2.8
"81","ftw81.jpg",2.93333333333333
"82","ftw82.jpg",2.95
"83","ftw83.jpg",2.9
"84","ftw84.jpg",2.61666666666667
"85","ftw85.jpg",2.93333333333333
"86","ftw86.jpg",2.66666666666667
"87","ftw87.jpg",2.06666666666667
"88","ftw88.jpg",2.98333333333333
"89","ftw89.jpg",4.18333333333333
"90","ftw90.jpg",3.16666666666667
"91","ftw91.jpg",1.88333333333333
"92","ftw92.jpg",3.03333333333333
"93","ftw93.jpg",3.63333333333333
"94","ftw94.jpg",2.38333333333333
"95","ftw95.jpg",2.06666666666667
"96","ftw96.jpg",2.6
"97","ftw97.jpg",2.66666666666667
"98","ftw98.jpg",2.65
"99","ftw99.jpg",3.98333333333333
"100","ftw100.jpg",2.13333333333333
"101","ftw101.jpg",2.48333333333333
"102","ftw102.jpg",3.3
"103","ftw103.jpg",2.6
"104","ftw104.jpg",2.55
"105","ftw105.jpg",2.75
"106","ftw106.jpg",2.9
"107","ftw107.jpg",3.81666666666667
"108","ftw108.jpg",2.1
"109","ftw109.jpg",2.31666666666667
"110","ftw110.jpg",2.65
"111","ftw111.jpg",2.98333333333333
"112","ftw112.jpg",2.78333333333333
"113","ftw113.jpg",2.85
"114","ftw114.jpg",2.21666666666667
"115","ftw115.jpg",2.73333333333333
"116","ftw116.jpg",2.88333333333333
"117","ftw117.jpg",1.98333333333333
"118","ftw118.jpg",1.88333333333333
"119","ftw119.jpg",2.55
"120","ftw120.jpg",2.55
"121","ftw121.jpg",2.06666666666667
"122","ftw122.jpg",3.15
"123","ftw123.jpg",2.68333333333333
"124","ftw124.jpg",3
"125","ftw125.jpg",3.76666666666667
"126","ftw126.jpg",2.81666666666667
"127","ftw127.jpg",2.8
"128","ftw128.jpg",2.73333333333333
"129","ftw129.jpg",1.63333333333333
"130","ftw130.jpg",2.96666666666667
"131","ftw131.jpg",3.26666666666667
"132","ftw132.jpg",2.65
"133","ftw133.jpg",2.93333333333333
"134","ftw134.jpg",2.61666666666667
"135","ftw135.jpg",2.01666666666667
"136","ftw136.jpg",2.46666666666667
"137","ftw137.jpg",2.93333333333333
"138","ftw138.jpg",1.9
"139","ftw139.jpg",2.31666666666667
"140","ftw140.jpg",2.65
"141","ftw141.jpg",3.58333333333333
"142","ftw142.jpg",2.36666666666667
"143","ftw143.jpg",3.7
"144","ftw144.jpg",2.58333333333333
"145","ftw145.jpg",2.05
"146","ftw146.jpg",3.28333333333333
"147","ftw147.jpg",2.35
"148","ftw148.jpg",2.35
"149","ftw149.jpg",3.58333333333333
"150","ftw150.jpg",3.6
"151","ftw151.jpg",2.68333333333333
"152","ftw152.jpg",2.15
"153","ftw153.jpg",3.55
"154","ftw154.jpg",2.28333333333333
"155","ftw155.jpg",2.18333333333333
"156","ftw156.jpg",2.98333333333333
"157","ftw157.jpg",2.86666666666667
"158","ftw158.jpg",2.4
"159","ftw159.jpg",2.43333333333333
"160","ftw160.jpg",2.41666666666667
"161","ftw161.jpg",2.21666666666667
"162","ftw162.jpg",1.83333333333333
"163","ftw163.jpg",3.3
"164","ftw164.jpg",2.51666666666667
"165","ftw165.jpg",1.91666666666667
"166","ftw166.jpg",2.43333333333333
"167","ftw167.jpg",3.16666666666667
"168","ftw168.jpg",2.9
"169","ftw169.jpg",2.65
"170","ftw170.jpg",2.3
"171","ftw171.jpg",2.45
"172","ftw172.jpg",3.2
"173","ftw173.jpg",2.63333333333333
"174","ftw174.jpg",3.05
"175","ftw175.jpg",2.7
"176","ftw176.jpg",2.73333333333333
"177","ftw177.jpg",2.88333333333333
"178","ftw178.jpg",2.75
"179","ftw179.jpg",2.51666666666667
"180","ftw180.jpg",3.31666666666667
"181","ftw181.jpg",2.78333333333333
"182","ftw182.jpg",2.66666666666667
"183","ftw183.jpg",2.85
"184","ftw184.jpg",2.7
"185","ftw185.jpg",2.76666666666667
"186","ftw186.jpg",2.4
"187","ftw187.jpg",2.3
"188","ftw188.jpg",2.96666666666667
"189","ftw189.jpg",3.11666666666667
"190","ftw190.jpg",2.41666666666667
"191","ftw191.jpg",2.25
"192","ftw192.jpg",3.05
"193","ftw193.jpg",3.7
"194","ftw194.jpg",2.75
"195","ftw195.jpg",2.73333333333333
"196","ftw196.jpg",2.61666666666667
"197","ftw197.jpg",2.75
"198","ftw198.jpg",2.35
"199","ftw199.jpg",2.51666666666667
"200","ftw200.jpg",2.61666666666667
"201","ftw201.jpg",3
"202","ftw202.jpg",2.73333333333333
"203","ftw203.jpg",2.01666666666667
"204","ftw204.jpg",3.15
"205","ftw205.jpg",2.51666666666667
"206","ftw206.jpg",2.13333333333333
"207","ftw207.jpg",2.33333333333333
"208","ftw208.jpg",2.61666666666667
"209","ftw209.jpg",3.05
"210","ftw210.jpg",2.8
"211","ftw211.jpg",2.41666666666667
"212","ftw212.jpg",2.4
"213","ftw213.jpg",2.83333333333333
"214","ftw214.jpg",2.4
"215","ftw215.jpg",3.03333333333333
"216","ftw216.jpg",2.6
"217","ftw217.jpg",3.78333333333333
"218","ftw218.jpg",2.95
"219","ftw219.jpg",2.15
"220","ftw220.jpg",3.11666666666667
"221","ftw221.jpg",2.61666666666667
"222","ftw222.jpg",2.76666666666667
"223","ftw223.jpg",2.48333333333333
"224","ftw224.jpg",2.86666666666667
"225","ftw225.jpg",2.91666666666667
"226","ftw226.jpg",2.63333333333333
"227","ftw227.jpg",2.6
"228","ftw228.jpg",2.75
"229","ftw229.jpg",2.66666666666667
"230","ftw230.jpg",2.78333333333333
"231","ftw231.jpg",2.7
"232","ftw232.jpg",3.63333333333333
"233","ftw233.jpg",3.05
"234","ftw234.jpg",2.33333333333333
"235","ftw235.jpg",2.9
"236","ftw236.jpg",2.11666666666667
"237","ftw237.jpg",3.18333333333333
"238","ftw238.jpg",2.53333333333333
"239","ftw239.jpg",2.81666666666667
"240","ftw240.jpg",2.85
"241","ftw241.jpg",2.4
"242","ftw242.jpg",4.51666666666667
"243","ftw243.jpg",3.53333333333333
"244","ftw244.jpg",3.68333333333333
"245","ftw245.jpg",2.06666666666667
"246","ftw246.jpg",3.3
"247","ftw247.jpg",2.5
"248","ftw248.jpg",2.43333333333333
"249","ftw249.jpg",2.8
"250","ftw250.jpg",2.6
"251","ftw251.jpg",1.73333333333333
"252","ftw252.jpg",3.5
"253","ftw253.jpg",3.2
"254","ftw254.jpg",2.96666666666667
"255","ftw255.jpg",2.15
"256","ftw256.jpg",2.33333333333333
"257","ftw257.jpg",2.93333333333333
"258","ftw258.jpg",3.15
"259","ftw259.jpg",2.93333333333333
"260","ftw260.jpg",2.81666666666667
"261","ftw261.jpg",3
"262","ftw262.jpg",2.81666666666667
"263","ftw263.jpg",2.15
"264","ftw264.jpg",2.53333333333333
"265","ftw265.jpg",2.26666666666667
"266","ftw266.jpg",2.86666666666667
"267","ftw267.jpg",2.76666666666667
"268","ftw268.jpg",3.1
"269","ftw269.jpg",4.01666666666667
"270","ftw270.jpg",3.33333333333333
"271","ftw271.jpg",2.68333333333333
"272","ftw272.jpg",2.98333333333333
"273","ftw273.jpg",2.78333333333333
"274","ftw274.jpg",2.58333333333333
"275","ftw275.jpg",2.96666666666667
"276","ftw276.jpg",2.71666666666667
"277","ftw277.jpg",2.03333333333333
"278","ftw278.jpg",2.83333333333333
"279","ftw279.jpg",3.85
"280","ftw280.jpg",2.05
"281","ftw281.jpg",1.93333333333333
"282","ftw282.jpg",3.03333333333333
"283","ftw283.jpg",2.81666666666667
"284","ftw284.jpg",3.95
"285","ftw285.jpg",2.65
"286","ftw286.jpg",2.58333333333333
"287","ftw287.jpg",2.83333333333333
"288","ftw288.jpg",3.08333333333333
"289","ftw289.jpg",3.16666666666667
"290","ftw290.jpg",2.75
"291","ftw291.jpg",3.3
"292","ftw292.jpg",2.51666666666667
"293","ftw293.jpg",3.18333333333333
"294","ftw294.jpg",2.66666666666667
"295","ftw295.jpg",3.8
"296","ftw296.jpg",3.16666666666667
"297","ftw297.jpg",2.43333333333333
"298","ftw298.jpg",2.93333333333333
"299","ftw299.jpg",3.76666666666667
"300","ftw300.jpg",2.21666666666667
"301","ftw301.jpg",3.76666666666667
"302","ftw302.jpg",2.7
"303","ftw303.jpg",2.66666666666667
"304","ftw304.jpg",3.01666666666667
"305","ftw305.jpg",3.9
"306","ftw306.jpg",2.66666666666667
"307","ftw307.jpg",3.43333333333333
"308","ftw308.jpg",2.46666666666667
"309","ftw309.jpg",4.1
"310","ftw310.jpg",2.65
"311","ftw311.jpg",2.56666666666667
"312","ftw312.jpg",2.63333333333333
"313","ftw313.jpg",2.11666666666667
"314","ftw314.jpg",1.91666666666667
"315","ftw315.jpg",2.86666666666667
"316","ftw316.jpg",2.9
"317","ftw317.jpg",2.9
"318","ftw318.jpg",2.45
"319","ftw319.jpg",2.65
"320","ftw320.jpg",2.45
"321","ftw321.jpg",1.93333333333333
"322","ftw322.jpg",2.45
"323","ftw323.jpg",2.66666666666667
"324","ftw324.jpg",2.38333333333333
"325","ftw325.jpg",3.06666666666667
"326","ftw326.jpg",3.11666666666667
"327","ftw327.jpg",2.71666666666667
"328","ftw328.jpg",2.91666666666667
"329","ftw329.jpg",2.9
"330","ftw330.jpg",2.48333333333333
"331","ftw331.jpg",2.15
"332","ftw332.jpg",2.75
"333","ftw333.jpg",2.4
"334","ftw334.jpg",2.16666666666667
"335","ftw335.jpg",3.33333333333333
"336","ftw336.jpg",2.8
"337","ftw337.jpg",2.61666666666667
"338","ftw338.jpg",2.78333333333333
"339","ftw339.jpg",3.2
"340","ftw340.jpg",2.35
"341","ftw341.jpg",3.13333333333333
"342","ftw342.jpg",3.05
"343","ftw343.jpg",2.93333333333333
"344","ftw344.jpg",3.31666666666667
"345","ftw345.jpg",2.1
"346","ftw346.jpg",2.7
"347","ftw347.jpg",2.98333333333333
"348","ftw348.jpg",1.75
"349","ftw349.jpg",2.86666666666667
"350","ftw350.jpg",2.55
"351","ftw351.jpg",2.3
"352","ftw352.jpg",2.1
"353","ftw353.jpg",3.13333333333333
"354","ftw354.jpg",2.45
"355","ftw355.jpg",2.31666666666667
"356","ftw356.jpg",2.8
"357","ftw357.jpg",3.03333333333333
"358","ftw358.jpg",3.08333333333333
"359","ftw359.jpg",2.76666666666667
"360","ftw360.jpg",2.3
"361","ftw361.jpg",2.75
"362","ftw362.jpg",3.15
"363","ftw363.jpg",3.06666666666667
"364","ftw364.jpg",2.93333333333333
"365","ftw365.jpg",3.6
"366","ftw366.jpg",2.71666666666667
"367","ftw367.jpg",3.15
"368","ftw368.jpg",2.68333333333333
"369","ftw369.jpg",2.55
"370","ftw370.jpg",3.35
"371","ftw371.jpg",2.75
"372","ftw372.jpg",3.25
"373","ftw373.jpg",2.43333333333333
"374","ftw374.jpg",3.8
"375","ftw375.jpg",2.56666666666667
"376","ftw376.jpg",2.45
"377","ftw377.jpg",3.21666666666667
"378","ftw378.jpg",2.15
"379","ftw379.jpg",3.5
"380","ftw380.jpg",2.7
"381","ftw381.jpg",2.46666666666667
"382","ftw382.jpg",2.23333333333333
"383","ftw383.jpg",2.96666666666667
"384","ftw384.jpg",2.66666666666667
"385","ftw385.jpg",3.66666666666667
"386","ftw386.jpg",3.06666666666667
"387","ftw387.jpg",2.43333333333333
"388","ftw388.jpg",3.4
"389","ftw389.jpg",2.06666666666667
"390","ftw390.jpg",2.6
"391","ftw391.jpg",3.55
"392","ftw392.jpg",3.18333333333333
"393","ftw393.jpg",2.9
"394","ftw394.jpg",2.85
"395","ftw395.jpg",2.88333333333333
"396","ftw396.jpg",3.46666666666667
"397","ftw397.jpg",2.85
"398","ftw398.jpg",3.15
"399","ftw399.jpg",3.05
"400","ftw400.jpg",3.1
"401","ftw401.jpg",2.68333333333333
"402","ftw402.jpg",2.26666666666667
"403","ftw403.jpg",2.23333333333333
"404","ftw404.jpg",2.23333333333333
"405","ftw405.jpg",3.38333333333333
"406","ftw406.jpg",2.45
"407","ftw407.jpg",2.61666666666667
"408","ftw408.jpg",3.1
"409","ftw409.jpg",2.76666666666667
"410","ftw410.jpg",2.8
"411","ftw411.jpg",3.95
"412","ftw412.jpg",2.18333333333333
"413","ftw413.jpg",2.75
"414","ftw414.jpg",2.33333333333333
